"0x8a3b6b5d7ae6a7a6f41f9efcdee4020dd0ff8371","920,570,249,788.0614712697045014529","No"
"0x948823d31716ac459d44eb99b9bd4f31ef82cf2d","900,882,745,804","No"
"0xe236bcba6aa49f7c21d8312a2fb649461e6df94b","813,019,178,690","No"
"0x359c4230c457108a9f72b3779aee306acd830cd4","808,120,300,807.2034357141843317349","No"
"0xe39f825caedeedec7de2a250b55bc26067bdbb3e","800,000,311,178.2971907900782897372","No"
"0x77fcb964873081024c248a68898a5fe52ca88625","788,537,048,756","No"
"0x37916102f5b70d2ce8ca3669dad0d509fadb6300","778,572,286,845","No"
"0xa9fe4ebd01876850bd61e5ecce5047d468ef7004","764,302,749,321","No"
"0x61b0a33e119240867697948eed1bd3b6a3a8b47a","754,620,545,631","No"
"0x5ddd80061d800fcf0577eae3326a3b2ef919f4c0","729,402,711,205.8404339098895945989","No"
"0x82b7a6ff7fb43983f90950d5d69f534c11a2ce7f","724,999,998,988","No"
"0x17a7e66798244d4f98e54531805cf9007f7ee19f","719,510,591,670.2658868457306663037","No"
"0x5e33f7276c65016e26120c4c3c5fb209ffc7c631","700,948,190,757","No"
"0x6b45915ba99e58719637b371284caac205cca367","700,000,000,000","No"
"0xd19f0e5819e917880a8f5b300ebda1424dfdbafa","692,061,922,245.4505835507081556019","No"
"0x7567bc3c31b7d9f6d4ee2b5af1bb81dd5649217e","672,115,479,974.1909740491302809741","No"
"0x499875b33e55c36a80d544e7ba3ca96cb52b1361","658,097,690,492.0697635256749817921","No"
"0xa2861a6e892331b7f7a9d7ef5b871f48d6ef286a","651,887,449,299.7448277484980022181","No"
"0x05bc3d64187b5312067b297ac02337586755da47","651,791,966,316.0655867710591164989","No"
"0x4ed6f8224ae36963ff53e394334446b26e487971","647,788,655,706.3347050005143037417","No"
"0xfc9c0a67138a30ccae2edc9ac16d6d4484bf783a","642,251,814,488.1972676898951366063","No"
"0xf51c390882a116a6795d003a9cc83201f737fab6","638,000,000,000.7667229348104695625","No"
"0x259fc96d14d3fdf5b8a7de33314c543d27cd72d6","629,723,185,144.5520836823575406021","No"
"0x54d849009752fed22d434f0d8e803e268729c137","627,440,576,502","No"
"0xc4e8fce465baa586d365bc81c849f158c7b72bce","602,738,071,289.3570292316142292732","No"
"0x073523e9633901d96b50da7f13a095c730fbcb6a","583,681,357,885.0334143028965070709","No"
"0xd905d64fcf7b2a936511fbf7514a2f26fc2ca897","580,743,954,483","No"
"0x8c825f5ac76644a0a56c43cf33b2f9b56bedae74","580,712,264,046","No"
"0x494a3e5f301fb239c807ed0dccf5b7d2b1b5db3d","579,649,233,931","No"
"0x375b968d0d5d98eb769cec9dfdeed787ed963253","576,468,200,000","No"
"0xb9faaf11790943639367b2884090a513e3b56823","575,827,177,828.1544489197893437592","No"
"0xb916fe5a8419accc7d6ebe15702b939f78d65774","575,410,560,856.255539","No"
"0x815612815d7fb01b1e8a97fe4a0996e77245a3aa","572,945,059,416.1674807593172199142","No"
"0xb38659df1c2fc45dc814c6031887c46fdc4a4939","572,755,717,144.1991626004695976679","No"
"0x678211dc5cc79d3f96224f95fdc5029597fef599","571,723,154,599","No"
"0x41a9fc30cd82609097c028e2c270c54085d5dacd","571,068,894,603","No"
"0xa6e52f14bab2bc289095fd5ee4f971b7da8d6d74","571,032,362,031.0485036666543249108","No"
"0x3e9778041e60a2aa8e5a0fa88522490c92725079","567,878,891,621","No"
"0x37a16693128392e3813cb23ad1f775474b89b0d4","567,723,882,677","No"
"0x217ea767ca320a56aa0f4f8a4ade4cc41bfa0878","565,862,011,239","No"
"0x270f07b465ec489a70c4d9b58c8c6d748d717630","562,159,799,932","No"
"0xc257bf0ca3cba87a95b16b2c4fbc85fab1d31353","557,459,857,565","No"
"0x00d97b1ff43533b6917f6ff6ea922dd288723b5d","555,787,702,366","No"
"0x42e445894eac259abd7612a7829f6ea9c2572887","554,097,265,523.1120151716537875109","No"
"0xe468ea14f70c03dc0e7951f269bf11f4cef3dd0a","550,628,740,715.6800098831772456952","No"
"0x95b64f5bb91258d684079a4151810119056b0500","541,115,661,563","No"
"0x1639a31e6203457731d6b348fe7b61dbfe49dcf4","541,013,198,016","No"
"0x5ae8c4a55759dd55111f3abe442efddcb72d6da8","536,685,290,451.5502647641674104533","No"
"0x1826760200482c9173c7d9fed4a22f2b45508edd","534,646,539,996.92","No"
"0x587ea2f0aeee7ce34e34a0cefda6d424a121a89f","533,858,848,144","No"
"0xf660c4ea71f402be58905735271339d21c27bdfb","533,590,989,324.5417696100081067212","No"
"0xa3cf7e3f1ecd6b2af70ae0982cdf2f21c6dabd37","532,342,307,347","No"
"0xc6f93ddffe3c9b3ecaec95a933182768b5a44aa6","531,216,692,533","No"
"0x80e8051b28e78b852a02d3537dd05af9593cb8fa","530,035,247,781","No"
"0xc91a2895d64b4772f43365e1d5a6926a2a9ceb7e","529,648,397,554","No"
"0xac52f6396e41163283121ccb6c0152af6a739ddf","528,294,078,142.9442809244397658406","No"
"0xe5d428fb5019f9d722bb48f349d910793bc04201","521,348,577,171.608181119156872994","No"
"0xa77ecb18298efa4fa5a48423b5f4057742ff7a18","514,354,238,817.0248360773473100667","No"
"0x871b5500696c7aebe2dc65e6eb9cd7ece8f76363","508,677,525,105.0688842564050620952","No"
"0xa86fe56e402815c28f9581db23f57d33373fad73","507,771,008,686.603272637144556219","No"
"0xfbfe3985c13cc9d134535919e87acffe1499d756","500,000,000,000.0005742195797882068","No"
"0x7c2fd89e6a10cf3ef9586f4f618a2549c52e3a75","500,000,000,000","No"
"0xb1841042907e082d473c564725952596894afce9","499,014,215,487.9744657218054815567","No"
"0x7728f3d2416dc0c6b363362301ada72e98ff1956","492,940,721,476.2695717889931403503","No"
"0x5bef1746d85f6b693cec56dd585a83204cfee6a4","472,337,243,775.1610056198541015045","No"
"0xd9ec7540383e26b637e793d0ef396422c0000f9a","467,536,027,717","No"
"0xe7a0903853f1ababc318c022b73a5bdd63fc79f9","466,535,209,145","No"
"0xf7ad974a26b020b7f71e0c0848e74705edc9646e","464,406,873,999","No"
"0x7520c070d98da5c258abe0d3da587d446c665978","463,751,404,620.4162712672","No"
"0x387c8f568dcb991de8b5d73c0975b17c4602e5ed","460,672,116,872","No"
"0xa254c721ccae12846fe1c5f040241461884ad452","460,173,800,371.0445389592556939671","No"
"0x5dd697c77e80c7fda3da1cccd5214c3a75503727","451,544,431,309.5332180519036805405","No"
"0x576f53b928653c65c4ab110eed9a489ddc31322a","447,183,738,003.8121879475539238725","No"
"0x9dd9abb9fea95d236121cc469e0aaa993863486a","441,607,706,955.869798529453550748","No"
"0xf86ecfc365b05422563d26a5307bb33b24209f2a","435,040,648,855.1522625955834069999","No"
"0xf92b693cff19b2348120282e8cc4d6629a778f2d","428,582,544,729","No"
"0xa466c389bbc795f2bdc32f431cc6c6407b317aaf","427,997,789,839","No"
"0x01bfe19299e3d8c2406fe69f644abc5e24cb8072","424,526,634,107","No"
"0xea36e5c06cce05542c0b4eeab372ce6675ce0cc1","420,948,431,559","No"
"0xe2de13ed36177ad43cb2a399f8c53de407b13ab9","419,564,241,041.4525423040776825234","No"
"0x27fd115b8eff77dc1fa6a0ce2d57138f619303cc","417,547,507,054.9872189400679183675","No"
"0xc419ef50bb04032ba4645f0dc70bdef4b6242cfb","416,328,723,564","No"
"0x0ba39b51437a227a1f9dd873e13d1febe4f9139f","410,841,601,247","No"
"0x74f8fcf4713ef7e21f3a5d5836363edf29fb1074","410,313,885,042.6483934096135439798","No"
"0x0e6255ccc616829b9290612e59b3dcde332090af","403,515,936,346","No"
"0xd591df8018013f58514d7c034ac893440bc08033","400,734,914,768","No"
"0x70a27b7bbb4297ae46b7f239b213476de1cb2a23","394,992,569,260","No"
"0x5733a0a5af41318524250ba7123148c9dabeecca","392,462,613,123","No"
"0x0109903f62da823d978f59497e074b14ce05ded1","392,198,682,092.6721994164811727157","No"
"0xd90da1a6ac4ccbe49f536d44a4ac8cd869b4c594","390,716,484,206.8201723158378748124","No"
"0x9183cf7bedde325dbae9006501ac5afe9e3459d2","387,239,194,597","No"
"0xd543f99630ebf9b24b8ff01a7531702120bbf0c3","385,653,091,950.8337121529559360977","No"
"0x9027f0013c16992801c05a5dab76ba6d136e7476","384,206,902,227.459945872931180699","No"
"0x0a8d0d0114427944f48b88f03bdc4efb6759b7d1","383,523,807,634.6102118753345516626","No"
"0x6747fb882e6103f44e72df565ca0542b6753181c","382,202,941,440.644357746866634041","No"
"0x1aea6ed797a5c30272c711f84bcc046677396d96","380,668,175,467","No"
"0xe9b715b0505b915fff907393624138d5b5e708a3","379,615,998,051.2178756314318221312","No"
"0xb4a0313d74876429efa1634a9873529d9058d1ec","379,483,254,375.6022737542939782595","No"
"0xd18d15cb021d605c012b686ee5e276deca44a7ad","379,454,926,339","No"
"0x8f095f4e3f6fcd6fc8ce768946310e8aeab51524","375,473,625,465.9262229525510167893","No"
"0x07832a8025258879a7707d32a9492a45c81b3bda","375,033,254,723.7592475732674927569","No"
"0xa2c112e92a803ff9a3b3dcb3adaa492c60e745be","373,406,753,731.6053498556251961879","No"
"0xd4c4e38a91346b8365a0ac58b56897bc61a9ac63","372,555,717,322","No"
"0x76c30f9a678ff982a90c740dd64cd3f768e383c4","372,038,794,771.2346572579062495763","No"
"0x3f2491c1fec0cca695033f6fb0e9dd2146509df9","370,304,023,680.163433080048071925","No"
"0xbdc6dc81f7da0c50e68c111322a72c53b49c9b72","360,670,630,129.1652125604514180261","No"
"0x928a27c3384e838f2125deb376dc44ee2b1cfd4c","353,790,444,544.8884861796243820419","No"
"0x18bb5137dd66c65240e89d3a7ab2937b5f7c21be","353,058,341,999.2761457299283703143","No"
"0x9771c578f130de0ee408ab48a66dc70a60f6f14d","352,970,284,150.2683166372099566411","No"
"0x725db98fdc564d788f9c88245bcf82de52a40e24","351,021,120,000.96","No"
"0x066460c76c656613e11d11ea59007567c68b8411","344,484,195,502.0908749128437360191","No"
"0x2fd852673bb2c5cf62fff319f4304419fe8e14ef","343,130,096,753.999","No"
"0x7222e397dcec417353687e325387ae11d1f6a0b6","339,853,368,818.2806224533775295025","No"
"0x3a679048847af5b750a1300de9e9b30c79ac9f7c","336,423,849,248.913250450854102038","No"
"0x242f819ab94d9f0097e1cdbf36ce63af09a0880b","325,812,723,414.5929432005384482499","No"
"0xc5df0f68c40aa647f4c15cc8c1ba5e58c845243c","322,419,675,756.0500000284562054593","No"
"0x54a1956621878cde2cd55f92bda64cc4b75c344b","321,847,294,842.7806795624813641971","No"
"0x3967a53e5a1910d77970f9af5580e183e543f5d5","321,668,502,706.7372700319898185637","No"
"0xce24fee5da8793384fe87de15db1cc6b915f0a26","320,493,697,504.6166487893648623121","No"
"0xf0d290bf45df83027ba99c956dbaefd88daaf3e7","320,490,351,955.3779819493802511772","No"
"0x5e70b9ea1e98f7de21f67b468e1088bf7fda504f","316,038,316,548.3167195108580285817","No"
"0xf655c5e5a635b66ee25a0050e1d4e393b2365987","311,466,731,099.9996569624741844479","No"
"0x70327491d003299a25538acfa264a8d805487ecc","308,154,044,164.8000399670798468314","No"
"0x5d00b2327e3a50f4e03126fd5203e779a2559e73","307,808,795,750","No"
"0x48066e2df341d7e102e3859886c4e85743087e92","307,129,400,201","No"
"0x419ff94fc4309ce3e0ccb40782f2b0e5bd21b158","307,036,751,373.799061599729371819","No"
"0xb838325d51b11cb142014cf3891cd823b09fc73c","306,794,963,783.2095433503772994531","No"
"0xfe421978ccd2691a016d73c8a80ce9815fd9841a","306,760,727,969","No"
"0x43e6a7b818d72f4a9d278f1ebb45116b97955a6e","306,107,708,937.3697389186668027696","No"
"0xa8dc269b603262ae9d682c14ee602c959484a4cc","303,805,069,102.5670409217447646517","No"
"0x17de265d61a528ea16606cb9d3e044bdb69d0023","302,159,611,826.6501537461564411815","No"
"0xeb1589ef3915f4b2b169a666c5c05bc4dd583174","301,220,299,268.3031247968214789973","No"
"0xcd5fb167deee7f67156e325c223e54cfec145bbe","301,105,715,287.6800000324149414338","No"
"0x3c290410126903c8661d609ae6fa531f2001303f","300,819,471,820","No"
"0x5d0839f6b2e64eac679ce96cda21da648a3c7a97","300,402,012,285.7786567764646421703","No"
"0x2283bc11bfffa33abc08e8a9eeb77a848dd6bf40","300,000,000,000","No"
"0xa0524cff78514a9d32d354b1d539e58db9babd48","298,453,713,012.1638086854929056524","No"
"0x0938648da8be932492d2167837f79ea35f756510","298,024,476,890.5091520354964670353","No"
"0x3b0186250bf54bb0c2039a50c3d45000a344a1c4","294,204,877,110.718359298317429115","No"
"0x49c112ad72d8d4a8a5260a2b1e4357c923327d38","293,704,481,851.0493251253529479366","No"
"0xfdcf1c2b2255321118610569312bb3f9c6867812","293,303,803,317.4525731413851391749","No"
"0xdc582a2a2d140ac5557e0163c91e49d0ce922263","290,110,972,500.2460071493112633723","No"
"0xf68122f04ace8d3593a34993f4c05e417a4abb59","288,684,145,352.7772317089159458501","No"
"0x28839ef178813c452c77eb0b67176fe46fbbffd3","281,490,488,391.6005024152998027283","No"
"0xa5c82aea64e30cccbf1030e8422ca22dce526eae","281,444,921,011.2157157110837181138","No"
"0x69a858e8bbf9af178faa5f499ba4bfedbad197f3","281,040,380,405.7430041490763681454","No"
"0xfcf750a2df3d635c128920950378128479b206ce","280,000,000,000.3118995290871280608","No"
"0x816045017b37fc3f8858a457ed5a64164cd8769e","279,383,879,122.2546345282293040125","No"
"0xa46a8714bc28455bd275c6c23ab3b9e862806900","278,348,140,296.9256228192423353785","No"
"0xc8b8975147fa3679f01aec2c02c9a8a97b58d6df","278,341,007,053.2323686960636366146","No"
"0x11765724c4df26b850c67186a69bcca2e3cac992","276,969,881,758.5291672968190578481","No"
"0x040d2bc4d53bfac4c03104b2aed86a3cb2e9b63e","275,069,887,034.9540192623660732357","No"
"0xb57bf04cff2ea0e13804cd013f8040e6759a6002","273,707,551,821.7884609087932008473","No"
"0xd44ceec117549406330da09d6db6ec682172f4cf","271,334,924,113.3518790835822916568","No"
"0x80c00003cd749168e91aa03990331231b69b39cf","270,407,220,318.0884059916798212573","No"
"0x276f89eb16dae045c9849d099bbf5aa42242a6c1","267,224,156,090.8239153257968990421","No"
"0x983873529f95132bd1812a3b52c98fb271d2f679","265,049,578,276.3073230335215294556","No"
"0x7c710b7bdba23b4134d8f543f14a8099f8945eec","264,324,115,449.4202913720559838708","No"
"0x203844188c1abe208bb6797a526ee364e1f97746","264,240,646,284.6083580022247354878","No"
"0x1224454f4ed327d2849bca097506492a86b522d8","257,481,529,628.7732365682487503345","No"
"0xb075bb585d089b1ff1d7264d591a071aa5066bc2","257,029,097,772.0769421057254926587","No"
"0xacc6f12ed0ca3b2133f9d216a737c46ae7f2f287","255,260,351,005.3341252589515346837","No"
"0x67d86e0f83cd2b55481881ba85378b6f13d12854","253,245,019,022.4962360344389628846","No"
"0x06bc74a0b133424db5baf84f15c679cf85955220","251,114,293,600.5405425424100262359","No"
"0x4fca08fc847f4b18b6ce725294c75d3e3669e70b","250,556,846,269.4464890116619853955","No"
"0xf6192117ad1ece39240c6b0e19a25c46eea4f0ff","250,483,895,830.1142491881831719738","No"
"0xb30e1e037df82ee7831a26d28e2f9bbf23e968cd","250,000,000,000","No"
"0x38132493be0de3b960eaabf24491141be2d63571","248,596,711,265.5060151248704521504","No"
"0x074e162fc40b6700b03ba48372c7a393a25f7b44","246,582,575,714.3442346879190973072","No"
"0x2185f44a28e18318ce6ec792e50575a4293d4381","246,457,435,872.822635603557375411","No"
"0x879a4998f93ee3a8af9a14c38ce29ff1bdf72bfd","241,680,094,193.681009708773203936","No"
"0x51644c49bed21ada93fcedceba19205516914252","237,972,677,199.09557766982721276","No"
"0x4081c2e9338aab51480acbb34f6664e32509b9f7","236,447,452,372.4221909344867832499","No"
"0xebadcf2b866b6de43e1607ff1314aac190fb835a","234,594,957,661.8624014912698114576","No"
"0x7f6bd1d5e435e8fc3b50ecad83599c3b64ecf41c","233,137,746,675.0419895219569575456","No"
"0x8b6d6db8ef5cc5740652a712c37dfebbc6ae21dc","232,963,433,600","No"
"0xa819f9f640afb0f7b87566e1342e2a9d877bc7f5","232,939,518,713.3837056181355099299","No"
"0x9d153549e74d5beef100365c2f16103683303aac","226,895,462,956","No"
"0xf87bee31a4ae34008efb7051ef6da0d7e0846f02","224,065,790,701.9488005195959050453","No"
"0x9305b57ddafba85c7a3691a93e8f64e30ac96163","223,953,375,479.4553034147227237737","No"
"0x4735d341c7773d6912f867847469aa335569f3f9","219,737,040,905.259387276932839183","No"
"0x588fbadcb567f851e8e1e342e290313619474378","213,321,456,059.6468567347441506781","No"
"0x50d757deaa577ffdf8b9d57eaf540fd2e47ef9e1","212,973,336,143.704349359971133045","No"
"0xcf18ffa4473cb1fe3a1bb3c3b730c15c4bac9fed","212,578,062,816.9737639511933217599","No"
"0x37f4b2971b7b058349322df3dd08ae90f38442c1","211,644,315,609.9328868582376733988","No"
"0x63d37960498a1c56d106666d97891c7f7b7baf77","207,941,182,387.1474696960128668279","No"
"0x041461b962abf4bd935d7ce9d7ef47c1d738097a","207,056,482,572.0358920187728787001","No"
"0xfb53b51b8e1d0b138e4edb0882701e710dbb3dad","206,499,491,173.5397076930081942232","No"
"0x3bcf403d59f5db03ab8cd74b6cae4bc87d28b961","203,853,572,712.2394560874793993121","No"
"0x150ef0fbaaf478e03a2a7fc81d901b34232b52fe","203,672,299,146.1312","No"
"0x38d21a7e73c302aae876aad70bbfa98bdfbcf8bd","201,002,839,102.7499414545065417559","No"
"0x6db15b07d053ac8c686de1ddd4c8df3dbf054ed3","200,688,503,684.1859704108134352947","No"
"0x8d742e9cccd2fa4a59e94dccc75c73ca8d5d190d","200,130,950,750.7914475330343733531","No"
"0x77c650500e7398b6495098dcda5124dcf8241567","200,104,000,967.4616568420797569489","No"
"0xd608c68452d0ff5a54969eaabcad37b626138fa9","200,030,057,711.4631594127966466077","No"
"0x6156d66c3189b9c5b80965d8f968b7a66c5ec8b5","200,000,000,000.0000009430914620215","No"
"0x04bda42de3bc32abb00df46004204424d4cf8287","200,000,000,000","No"
"0x1b5f13ac54e6ce3b35c7bba340d98bee31a9e234","198,350,020,073.1419652000201416031","No"
"0x6d6610a1744b8e6938aac03e61cd92cb28d503a0","197,538,968,985.9039658094480038327","No"
"0xaf1f77e5e2e2ae528d81739e03d5d1e5ed304478","196,162,579,337.1278532243310035047","No"
"0x18c16bdaa2ef6da2b85f54b86dd1d07f475013fd","195,569,508,369.99098969","No"
"0xe687e40fc109080e359f5cb77df128cef442189a","194,949,411,151.5882597184557611537","No"
"0xef78de6b96e5e3c356134df26c464637cc9ce59e","194,723,626,929.0274248652302200646","No"
"0x137c88d439784e98045b0c9ab0724fa4b3b722ef","194,504,687,069.0568","No"
"0xe67f2eeea58da3f4d414951e4971014076668641","192,871,643,151.0115094875798482858","No"
"0xbd8b8c59a326c1046d2d23af39506fc6c5cf167b","192,597,681,344.0602285675631317703","No"
"0x9de4d3e5c880eee3561b4928f595cd4d3a995c6e","190,969,465,656.0725829459150489535","No"
"0x7dfdabdb5461c295d876d67cab6bc9b4e2e783f1","190,287,163,305","No"
"0x3a90880e7ce15744edfcb48079e4cff132ed90e9","188,997,886,184.8829707020572898755","No"
"0x99630b32ab62d592cc8c5292611927d8bf034562","188,556,954,188","No"
"0xd09f19659619e7fd5beb72abbd86f4f2b200ed4e","187,775,765,899","No"
"0x4deaa45f3b0f1728347d5d31463d4ac228a786a0","186,818,583,616.7243393198152984169","No"
"0x47ecbda0716345bf65987acdcf02f15e239ed780","185,812,507,620.9423662256","No"
"0x0ff4576e33467bb5ed3fd924529486f56a904787","181,916,221,804","No"
"0xa31bae2fc7e3d57887b5c5ea84d1e02d091065e4","181,888,549,769.8526457640248029425","No"
"0x815432e6ee65e92a0f8e5b1d8e3e038161f7d276","181,374,487,003","No"
"0xf448ec4942a7e79b09dc2217ef9c0e569502498a","180,761,015,404","No"
"0xe92012617ed5854732fba36e133c9171eb44afb8","180,636,917,535.6539537073908391517","No"
"0xf0803a5e75e21ded23cdbea4e509f39fa93dfcd3","179,846,984,360","No"
"0x78ff67cdbcbd8a95ee1bf8ffa2a5ef0ecd3228e1","179,277,985,107","No"
"0x6f7b9837047cc4a58856394df92537f919bfb0de","179,105,280,246","No"
"0xd681260e8f29298a230fc8bfd4d8814cd9d79ae7","178,749,094,628.7327626688885800652","No"
"0x7a000f67172d01d3296a21ca7801ec6996f1b24b","178,479,063,676","No"
"0x690157164bf6443fc87b80b4f86a11159fc25419","177,937,149,443.0826790821131560106","No"
"0xfe1b5d9e15297a9a8e499a35888c5577f3df9988","177,935,798,307.9364102880941960181","No"
"0x8e71cc6f20e223f3fe1dc673fab0e78f418202ef","177,852,953,251.2000000278219059376","No"
"0xca7d1b5f3a6d5abd541f223fc130389eb9ca483d","177,689,098,886.1260179795201138922","No"
"0x204a9f05bb37f29917e21c346229950d0397c1d6","175,583,363,976.808183374946228963","No"
"0x30e2b5046f41528e8dfe8cb2223a52c38576bd3c","174,751,598,623","No"
"0xfa5b3bbe017a291ed4b30fd8c1e822995d8aa528","174,480,441,624.2072308362066404971","No"
"0xa2e5abf3a64df475fc2e3daa814fe0add288cf17","174,217,713,773","No"
"0x571a3d4bd3f88be92025588fa3cdae8da82566d8","174,072,867,830.0453011621983900907","No"
"0xc41a57f9b87494c57aa557578b08d75d44e9e737","173,260,755,947.74226562225328805","No"
"0xa15ce54cae1555ea8d6c15e3f16a9d06c0a9fb72","173,130,525,623.7055832166667865125","No"
"0x5be6f3c9b81eeaeabc56d7436d68e145b9440e52","172,724,064,948.2244949964513647606","No"
"0x9f5bb83c441f5335000adffa33c06a7c8bb8168e","171,973,118,159.2832268201989853643","No"
"0x520e2635eae93cc7fe34e9b3b81a1f304ea35a67","171,638,826,794.0747373438104436161","No"
